coin,symbol,price,1h,24h,7d,24h_volume,mkt_cap,date,source_file,liquidity_ratio,price_ma_3,price_ma_5,vol_3d,lr_ema_3,liquidity_ratio_lag1,price_lag1,24h_volume_lag1,mkt_cap_lag1,price_ret_1d,vol_chg_1d,mcap_chg_1d,log_price,log_vol,log_mcap
SuperFarm,SUPER,0.606166,0.025,0.012,0.023,15865086.0,173202752.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0915983482756671,0.606166,0.606166,,0.0915983482756671,,,,,,,,0.4738499725740797,16.5796314667537,18.969973448885455
SuperFarm,SUPER,0.612438,-0.002,0.012,-0.062,13815815.0,176123468.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0784439186718717,0.609302,0.609302,0.004434973731602065,0.0850211334737694,0.0915983482756671,0.606166,15865086.0,173202752.0,0.010347000656585911,-0.1291686033091784,0.016862988412562868,0.47774731933618214,16.44132458082767,18.986695835455485
SuperRare,RARE,0.458127,0.018,0.0289999999999999,0.0289999999999999,16421385.0,66264262.0,2022-03-16,coin_gecko_2022-03-16.csv,0.247816613425801,0.458127,0.458127,,0.247816613425801,,,,,,,,0.3771527354171345,16.614095067683298,18.009161290224956
SuperRare,RARE,0.464613,-0.003,0.0139999999999999,0.019,9398219.0,67388220.0,2022-03-17,coin_gecko_2022-03-17.csv,0.1394638261702119,0.46137,0.46137,0.0045862945827759415,0.19364021979800644,0.247816613425801,0.458127,16421385.0,66264262.0,0.014157646242199198,-0.42768414479046685,0.016961752324352455,0.3815910437490966,16.056030867606914,18.025980797998496
Sushi,SUSHI,3.12,0.036,0.069,0.0819999999999999,132202954.0,603245561.0,2022-03-16,coin_gecko_2022-03-16.csv,0.219152800363499,3.12,3.12,,0.219152800363499,,,,,,,,1.415853163361435,18.699848837628263,20.217834905625114
Sushi,SUSHI,3.21,0.012,0.0279999999999999,0.009,138705772.0,618121984.0,2022-03-17,coin_gecko_2022-03-17.csv,0.2243987038001871,3.165,3.165,0.06363961030678918,0.22177575208184303,0.219152800363499,3.12,132202954.0,603245561.0,0.0288461538461538,0.049188144464608556,0.024660642301850274,1.43746264769429,18.74786550662508,20.242196382675157
Swarm,BZZ,1.2,0.013,0.049,-0.008,1500542.0,77516525.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0193577046958696,1.2,1.2,,0.0193577046958696,,,,,,,,0.7884573603642702,14.221337600566248,18.16600171030111
Swarm,BZZ,1.26,0.002,0.052,-0.0139999999999999,1150674.0,81979222.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0140361663837209,1.23,1.23,0.04242640687119289,0.01669693553979525,0.0193577046958696,1.2,1500542.0,77516525.0,0.050000000000000044,-0.23316108446148126,0.057570911492743,0.8153648132841945,13.955859284669568,18.221976395074105
SwissBorg,CHSB,0.428284,0.022,0.026,-0.054,1063375.0,403883855.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0026328732551094,0.428284,0.428284,,0.0026328732551094,,,,,,,,0.35647372369529706,13.876959310679766,19.81663790944513
SwissBorg,CHSB,0.426636,-0.004,-0.002,-0.077,717426.0,407989611.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0017584418344417,0.42746,0.42746,0.0011653119753954181,0.00219565754477555,0.0026328732551094,0.428284,1063375.0,403883855.0,-0.0038479140009899573,-0.325331139061949,0.010165684884829081,0.3553192253674651,13.483426479279549,19.82675227125999
Synapse,SYN,2.17,0.012,-0.078,0.0,9229483.0,380868743.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0242327131580865,2.17,2.17,,0.0242327131580865,,,,,,,,1.1537315878891892,16.03791370025759,19.757965369798853
Synapse,SYN,2.42,0.004,0.111,-0.011,8785527.0,425904952.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0206279052608902,2.295,2.295,0.1767766952966369,0.022430309209488353,0.0242327131580865,2.17,9229483.0,380868743.0,0.1152073732718894,-0.04810193593725672,0.11824600949204173,1.2296405510745139,15.988616380244608,19.86972676431631
Synthetix Network Token,SNX,4.24,0.053,0.079,0.084,63349615.0,903998693.0,2022-03-16,coin_gecko_2022-03-16.csv,0.070077109060599,4.24,4.24,,0.070077109060599,,,,,,,,1.6563214983329508,17.964179403150304,20.622338473665142
Synthetix Network Token,SNX,4.48,0.001,0.059,-0.06,99940204.0,960919289.0,2022-03-17,coin_gecko_2022-03-17.csv,0.1040047849429735,4.36,4.36,0.16970562748477155,0.08704094700178625,0.070077109060599,4.24,63349615.0,903998693.0,0.05660377358490571,0.5775976539083939,0.06296535209703008,1.7011051009599243,18.420082615108967,20.68340097797575
Syscoin,SYS,0.468329,0.023,-0.031,-0.074,12673226.0,296323527.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0427682071967238,0.468329,0.468329,,0.0427682071967238,,,,,,,,0.3841250195238509,16.355002216000365,19.50696241539873
Syscoin,SYS,0.497339,0.019,0.062,-0.043,11664234.0,316225956.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0368857577269843,0.482834,0.482834,0.02051316772222173,0.03982698246185405,0.0427682071967238,0.468329,12673226.0,296323527.0,0.06194363364216177,-0.0796160346229129,0.06716452521166165,0.40368953270671387,16.272037880489897,19.571967569819492
THORChain,RUNE,7.23,0.04,-0.059,0.769,297836092.0,2165143023.0,2022-03-16,coin_gecko_2022-03-16.csv,0.1375595463376462,7.23,7.23,,0.1375595463376462,,,,,,,,2.1077860146889784,19.512053869661337,21.49575225811264
THORChain,RUNE,8.08,0.006,0.1159999999999999,0.4639999999999999,384542700.0,2430711865.0,2022-03-17,coin_gecko_2022-03-17.csv,0.1582016797371415,7.655,7.655,0.6010407640085651,0.14788061303739386,0.1375595463376462,7.23,297836092.0,2165143023.0,0.11756569847856149,0.2911218966706023,0.12265648928449564,2.206074192613202,19.767565396660498,21.61145000036889
THORChain (ERC20),RUNE,7.15,0.07,-0.07,0.762,1838591.0,115794807.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0158780091062287,7.15,7.15,,0.0158780091062287,,,,,,,,2.0980179272527715,14.424510619265591,18.567330286174002
THORChain (ERC20),RUNE,7.98,0.003,0.122,0.584,2414143.0,129360305.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0186621622452111,7.565,7.565,0.5868986283848344,0.0172700856757199,0.0158780091062287,7.15,1838591.0,115794807.0,0.11608391608391609,0.31303971356326665,0.11715117759987285,2.194999882314108,14.696855330890328,18.67811213872198
TRON,TRX,0.060751875857,0.011,0.005,0.003,608305288.0,6139215131.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0990851884190145,0.060751875857,0.060751875857,,0.0990851884190145,,,,,,,,0.05897797352390439,20.226187433976133,22.53796274227019
TRON,TRX,0.060963260767,0.001,0.004,0.002,431830570.0,6203344202.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0696125438051261,0.060857568312,0.060857568312,0.0001494717033015087,0.08434886611207029,0.0990851884190145,0.060751875857,608305288.0,6139215131.0,0.003479479555455481,-0.29010880142143364,0.01044580937979839,0.05917723204551324,19.883543872519862,22.548354371160908
Telcoin,TEL,0.004899527146,0.008,0.027,-0.011,2843059.0,301743735.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0094220978606233,0.004899527146,0.004899527146,,0.0094220978606233,,,,,,,,0.004887563524351989,14.860391494877552,19.525088658820067
Telcoin,TEL,0.005151230174,0.011,0.051,-0.0139999999999999,2189831.0,316916231.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0069098101826157,0.00502537866,0.00502537866,0.00017798091794398753,0.008165954021619501,0.0094220978606233,0.004899527146,2843059.0,301743735.0,0.0513729224269104,-0.2297623791838298,0.05028272086577042,0.005138007975467456,14.599335386521375,19.574148044554814
Telos,TLOS,0.819159,0.02,0.052,-0.096,4398496.0,212084558.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0207393505754435,0.819159,0.819159,,0.0207393505754435,,,,,,,,0.5983743063810962,15.296773449623934,19.17249561631905
Telos,TLOS,0.858613,0.001,0.046,-0.059,3788138.0,222068806.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0170583976571657,0.838886,0.838886,0.027898190944934,0.0188988741163046,0.0207393505754435,0.819159,4398496.0,212084558.0,0.0481640316470917,-0.13876515972732498,0.04707673247950471,0.6198305106286386,15.147385427440632,19.21849783325607
TempleDAO,TEMPLE,0.666697,0.021,-0.003,-0.025,1492924.0,71996496.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0207360647107048,0.666697,0.666697,,0.0207360647107048,,,,,,,,0.5108438236003726,14.216247840832208,18.092128023018965
TempleDAO,TEMPLE,0.641015,0.001,-0.036,-0.05,857448.0,69369413.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0123606062516342,0.653856,0.653856,0.0181599163544329,0.016548335481169497,0.0207360647107048,0.666697,1492924.0,71996496.0,-0.038521247283248586,-0.42565864035945566,-0.03648903968882041,0.4953149528340018,13.661716981034852,18.054956607870132
Tenset,10SET,3.3,0.016,0.03,0.434,3059468.0,289328276.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0105743829890998,3.3,3.3,,0.0105743829890998,,,,,,,,1.4586150226995167,14.933751929458829,19.48307250799736
Tenset,10SET,3.29,0.001,0.003,0.345,2346397.0,290187601.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0080857934381558,3.295,3.295,0.007071067811865324,0.0093300882136278,0.0105743829890998,3.3,3059468.0,289328276.0,-0.0030303030303029657,-0.23307025927383454,0.0029700691957256194,1.4562867329399256,14.668391944275427,19.48603817524123
Terra,LUNA,89.51,0.024,-0.005,0.046,2661508267.0,32945963147.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0807840479613464,89.51,89.51,,0.0807840479613464,,,,,,,,4.505460341839079,21.702158817091142,24.218134575912938
Terra,LUNA,87.64,-0.0,-0.02,-0.118,1555363904.0,32256574723.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0482185079276558,88.575,88.575,1.3222896808188471,0.0645012779445011,0.0807840479613464,89.51,2661508267.0,32945963147.0,-0.020891520500502785,-0.41560808835917096,-0.020924822289275658,4.484583222998974,21.16497537770665,24.196987726820907
TerraUSD,UST,1.0,-0.001,0.003,0.001,742209053.0,15025463384.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0493967496397048,1.0,1.0,,0.0493967496397048,,,,,,,,0.6931471805599453,20.425141505384595,23.433012157823892
TerraUSD,UST,1.0,-0.0,-0.001,0.002,566868455.0,15173316373.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0373595620802258,1.0,1.0,0.0,0.043378155859965295,0.0493967496397048,1.0,742209053.0,15025463384.0,0.0,-0.23624152425960776,0.009840161678969754,0.6931471805599453,20.155637834775863,23.44280422038925
Tether,USDT,1.0,-0.001,-0.001,0.0,57934969077.0,79965155138.0,2022-03-16,coin_gecko_2022-03-16.csv,0.7245026784105981,1.0,1.0,,0.7245026784105981,,,,,,,,0.6931471805599453,24.782586995659212,25.10485681597365
Tether,USDT,1.0,-0.0,0.0,0.0,44131404071.0,80205879149.0,2022-03-17,coin_gecko_2022-03-17.csv,0.5502265487174106,1.0,1.0,0.0,0.6373646135640043,0.7245026784105981,1.0,57934969077.0,79965155138.0,0.0,-0.23825964224912258,0.003010361332815151,0.6931471805599453,24.510437476445045,25.107862655241846
Tether Gold,XAUT,1950.12,0.003,-0.002,-0.044,3689853.0,480346972.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0076816410117809,1950.12,1950.12,,0.0076816410117809,,,,,,,,7.576158845651166,15.121097448838276,19.99001926114512
Tether Gold,XAUT,1958.19,0.001,0.004,-0.023,2671319.0,483043378.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0055301844961841,1954.155,1954.155,5.706351724175554,0.0066059127539825,0.0076816410117809,1950.12,3689853.0,480346972.0,0.004138206879576726,-0.27603647082959676,0.005613454767442565,7.5802864015008,14.798083290232375,19.99561701917823
Tezos,XTZ,3.05,0.021,0.025,0.013,114838106.0,2665887669.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0430768735439917,3.05,3.05,,0.0430768735439917,,,,,,,,1.3987168811184478,18.559033929277724,21.703802923531683
Tezos,XTZ,3.1,0.003,0.017,-0.027,74557601.0,2726280216.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0273477394445501,3.075,3.075,0.03535533905932741,0.0352123064942709,0.0430768735439917,3.05,114838106.0,2665887669.0,0.016393442622950907,-0.35075905031035604,0.02265382285317889,1.410986973710262,18.127082565807235,21.726203959141753
The Graph,GRT,0.440816,0.003,0.0409999999999999,0.315,388652958.0,2731591470.0,2022-03-16,coin_gecko_2022-03-16.csv,0.1422807774399734,0.440816,0.440816,,0.1422807774399734,,,,,,,,0.3652096197596489,19.778197367145548,21.728150232700457
The Graph,GRT,0.4138,0.012,-0.06,0.193,215095821.0,2557806263.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0840938675111845,0.427308,0.427308,0.019103196800535776,0.11318732247557894,0.1422807774399734,0.440816,388652958.0,2731591470.0,-0.061286341693586405,-0.4465607000474701,-0.06362049702842278,0.3462811147547166,19.186594170525378,21.66241579994009
The Sandbox,SAND,3.08,0.009,0.126,0.092,989130040.0,3486478110.0,2022-03-16,coin_gecko_2022-03-16.csv,0.2837046465781481,3.08,3.08,,0.2837046465781481,,,,,,,,1.4060969884160703,20.71233636830425,21.972157926389656
The Sandbox,SAND,3.21,0.004,0.042,0.083,1054426538.0,3671953183.0,2022-03-17,coin_gecko_2022-03-17.csv,0.2871568577948288,3.145,3.145,0.0919238815542511,0.28543075218648845,0.2837046465781481,3.08,989130040.0,3486478110.0,0.04220779220779217,0.0660140682816589,0.05319840456419788,1.43746264769429,20.77626289116056,22.023989560168044
Theta Fuel,TFUEL,0.162482,0.024,0.0069999999999999,0.064,16105407.0,1886178774.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0085386429017252,0.162482,0.162482,,0.0085386429017252,,,,,,,,0.1505573744885302,16.594665674173825,21.35781880722737
Theta Fuel,TFUEL,0.164365,0.005,0.012,0.025,15319348.0,1886178774.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0081218960849148,0.1634235,0.1634235,0.0013314820689742856,0.00833026949332,0.0085386429017252,0.162482,16105407.0,1886178774.0,0.011588976009650446,-0.04880714905248902,0.0,0.15217587403839283,16.544627227901263,21.35781880722737
Theta Network,THETA,2.82,0.032,0.033,-0.004,118835496.0,2798708447.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0424608344350346,2.82,2.82,,0.0424608344350346,,,,,,,,1.3402504226184837,18.59325071655839,21.752423879139066
Theta Network,THETA,2.87,0.003,0.019,-0.065,102779208.0,2860648763.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0359286359546685,2.8449999999999998,2.8449999999999998,0.03535533905932772,0.039194735194851546,0.0424608344350346,2.82,118835496.0,2798708447.0,0.017730496453900804,-0.13511356909723338,0.022131750117235418,1.3532545070416904,18.448093643448928,21.774314276613183
ThunderCore,TT,0.007869637878,0.006,-0.003,0.018,13601229.0,67862398.0,2022-03-16,coin_gecko_2022-03-16.csv,0.2004236425597574,0.007869637878,0.007869637878,,0.2004236425597574,,,,,,,,0.007838833783670264,16.425670787793194,18.032992668891183
TitanSwap,TITAN,1.13,0.0,-0.002,-0.072,24704.16,112504097.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0002195845365524,1.13,1.13,,0.0002195845365524,,,,,,,,0.7561219797213337,10.114767407680656,18.53850020561198
TitanSwap,TITAN,1.12,-0.018,-0.008,-0.038,24457.53,111774842.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0002188106872922,1.125,1.125,0.007071067811865324,0.0002191976119223,0.0002195845365524,1.13,24704.16,112504097.0,-0.008849557522123706,-0.009983338838479067,-0.006482030605516526,0.7514160886839212,10.10473430931582,18.53199707547586
Tokamak Network,TON,3.57,0.01,0.025,-0.024,2216118.0,149004019.0,2022-03-16,coin_gecko_2022-03-16.csv,0.014872873999459,3.57,3.57,,0.014872873999459,,,,,,,,1.5195132049061133,14.61126802576851,18.819483843411554
Tokamak Network,TON,3.63,0.001,0.018,-0.049,3175683.0,152418252.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0208353196440016,3.5999999999999996,3.5999999999999996,0.04242640687119305,0.0178540968217303,0.014872873999459,3.57,2216118.0,149004019.0,0.016806722689075647,0.43299364023034875,0.022913697381545126,1.5325568680981427,14.971033600177423,18.842138964386134
Tokemak,TOKE,25.32,0.03,0.076,-0.004,6123881.0,292863833.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0209103354868677,25.32,25.32,,0.0209103354868677,,,,,,,,3.2703291064571163,15.62770676712208,19.495218328585285
Tokemak,TOKE,24.1,0.006,-0.042,-0.118,6082833.0,280398265.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0216935472122126,24.71,24.71,0.8626702730475871,0.02130194134954015,0.0209103354868677,25.32,6123881.0,292863833.0,-0.04818325434439174,-0.006702938871607727,-0.04256438178899338,3.2228678461377385,15.620981263763957,19.451721529082764
Tomb,TOMB,1.18,0.031,0.01,-0.054,14140774.0,300452818.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0470648739263946,1.18,1.18,,0.0470648739263946,,,,,,,,0.7793248768009976,16.464573025983075,19.520801291292972
Tomb,TOMB,1.19,-0.004,0.015,-0.1009999999999999,10836099.0,305642692.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0354534863212106,1.185,1.185,0.007071067811865403,0.0412591801238026,0.0470648739263946,1.18,14140774.0,300452818.0,0.00847457627118645,-0.23369831099768654,0.017273507482961935,0.7839015438284094,16.19839371064214,19.537927307724324
Tomb Shares,TSHARE,2920.47,0.043,0.077,-0.351,10610367.0,113643147.0,2022-03-16,coin_gecko_2022-03-16.csv,0.093365656267861,2920.47,2920.47,,0.093365656267861,,,,,,,,7.979842193244181,16.177342194248812,18.548573816080133
Tomb Shares,TSHARE,3117.12,-0.015,0.07,-0.346,15057752.0,122042187.0,2022-03-17,coin_gecko_2022-03-17.csv,0.1233815319943422,3018.795,3018.795,139.05254852033448,0.10837359413110159,0.093365656267861,2920.47,10610367.0,113643147.0,0.06733505223474308,0.41915468145446805,0.07390714021673477,8.044985535086255,16.52740356601687,18.619877346200045
TomoChain,TOMO,1.17,0.02,0.046,0.039,5201034.0,103142455.0,2022-03-16,coin_gecko_2022-03-16.csv,0.050425734000611,1.17,1.17,,0.050425734000611,,,,,,,,0.7747271675523681,15.464368202207668,18.45162165859755
TomoChain,TOMO,1.19,0.0069999999999999,0.015,-0.0279999999999999,2030435.0,104551092.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0194205049527364,1.18,1.18,0.014142135623730963,0.034923119476673696,0.050425734000611,1.17,5201034.0,103142455.0,0.01709401709401711,-0.6096093584468012,0.013657198677305093,0.7839015438284094,14.523761106281531,18.465186438112344
Tornado Cash,TORN,47.91,0.023,0.006,-0.071,10096292.0,111960444.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0901773129802879,47.91,47.91,,0.0901773129802879,,,,,,,,3.8899818745512658,16.127678884736632,18.533656197237427
Tornado Cash,TORN,47.28,-0.002,-0.01,-0.044,7275467.0,111302578.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0653665632075476,47.595,47.595,0.4454772721475217,0.07777193809391775,0.0901773129802879,47.91,10096292.0,111960444.0,-0.01314965560425789,-0.2793921768506695,-0.0058758788059111305,3.8770173962293306,15.800018698849659,18.527762987585582
Travala.com,AVA,1.33,0.018,0.021,0.051,3953320.0,68723455.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0575250473073567,1.33,1.33,,0.0575250473073567,,,,,,,,0.8458682675776092,15.190066543130692,18.04560112541181
Travala.com,AVA,1.32,0.002,-0.01,0.003,3591714.0,68291858.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0525935902930038,1.3250000000000002,1.3250000000000002,0.00707106781186556,0.05505931880018025,0.0575250473073567,1.33,3953320.0,68723455.0,-0.0075187969924812095,-0.09146894255967136,-0.006280199387530792,0.8415671856782186,15.094140362271997,18.039301122707627
Tribe,TRIBE,0.543192,0.011,0.01,0.0289999999999999,8017450.0,246535822.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0325204261796892,0.543192,0.543192,,0.0325204261796892,,,,,,,,0.4338529985627673,15.897131098899964,19.323017867460145
Tribe,TRIBE,0.531679,-0.005,-0.021,-0.0409999999999999,8080240.0,242034097.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0333847176912433,0.5374355,0.5374355,0.00814092037180068,0.032952571935466246,0.0325204261796892,0.543192,8017450.0,246535822.0,-0.02119508387457841,0.00783166717597241,-0.01825992248704531,0.42636451933780717,15.904932256785143,19.304589175021817
TrueFi,TRU,0.180166,0.025,-0.008,0.069,9656824.0,115725924.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0834456417906846,0.180166,0.180166,,0.0834456417906846,,,,,,,,0.16565510654945792,16.08317547721501,18.566735237936722
TrueFi,TRU,0.214734,0.095,0.1939999999999999,0.242,14102206.0,137832596.0,2022-03-17,coin_gecko_2022-03-17.csv,0.1023140128623856,0.19745000000000001,0.19745000000000001,0.024443267212056575,0.0928798273265351,0.0834456417906846,0.180166,9656824.0,115725924.0,0.19186749997224792,0.46033582055549527,0.19102610059955105,0.1945251227826797,16.46184186792236,18.741550441544916
TrueUSD,TUSD,1.0,0.0,0.001,0.001,114862495.0,1404670246.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0817718573644507,1.0,1.0,,0.0817718573644507,,,,,,,,0.6931471805599453,18.55924628396703,21.06306841254172
TrueUSD,TUSD,1.0,0.0,-0.0,-0.001,96692815.0,1413028225.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0684295000547494,1.0,1.0,0.0,0.07510067870960005,0.0817718573644507,1.0,114862495.0,1404670246.0,0.0,-0.1581863601343502,0.005950136000816237,0.6931471805599453,18.387049666040184,21.069000916387008
Trust Wallet Token,TWT,0.721272,0.026,-0.084,0.065,45061838.0,248213542.0,2022-03-16,coin_gecko_2022-03-16.csv,0.181544639494327,0.721272,0.721272,,0.181544639494327,,,,,,,,0.5430635523879059,17.623546304385908,19.329799994113216
Trust Wallet Token,TWT,0.81527,-0.006,0.13,0.109,26534917.0,284403138.0,2022-03-17,coin_gecko_2022-03-17.csv,0.093300366467827,0.768271,0.768271,0.06646662321797311,0.137422502981077,0.181544639494327,0.721272,45061838.0,248213542.0,0.13032254128816873,-0.41114437009870747,0.14580024807832603,0.596234216983672,17.093972083981207,19.4659032931039
UFO Gaming,UFO,7.530048e-06,0.03,0.033,-0.009,5098371.0,191533622.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0266186737699765,7.530048e-06,7.530048e-06,,0.0266186737699765,,,,,,,,7.53001964933088e-06,15.444431831048107,19.07057392819663
UFO Gaming,UFO,7.566144e-06,0.0069999999999999,0.005,-0.0559999999999999,5528279.0,194844243.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0283728116103486,7.5480960000000005e-06,7.5480960000000005e-06,2.5523726373708914e-08,0.02749574269016255,0.0266186737699765,7.530048e-06,5098371.0,191533622.0,0.004793594941227389,0.08432261991134031,0.017284803396032472,7.566115376876863e-06,15.525387294377014,19.087711048640347
UMA,UMA,7.74,0.018,0.018,-0.016,46067620.0,503487995.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0914969581350196,7.74,7.74,,0.0914969581350196,,,,,,,,2.167910189667444,17.645620896768264,20.037070428726473
UMA,UMA,7.69,-0.003,-0.006,-0.046,62505441.0,503852158.0,2022-03-17,coin_gecko_2022-03-17.csv,0.124055122137633,7.715,7.715,0.03535533905932694,0.1077760401363263,0.0914969581350196,7.74,46067620.0,503487995.0,-0.006459948320413414,0.3568194102495419,0.0007232804031404959,2.162172939277301,17.950764182916082,20.037793447686962
USD Coin,USDC,0.999874,-0.001,0.0,-0.0,3872273611.0,52222137400.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0741500406492362,0.999874,0.999874,,0.0741500406492362,,,,,,,,0.693084178575362,22.077107668120338,24.678772330076807
USD Coin,USDC,0.999739,-0.001,0.0,-0.0,3569816487.0,52596068421.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0678723066983972,0.9998065,0.9998065,9.545941546018125e-05,0.07101117367381671,0.0741500406492362,0.999874,3872273611.0,52222137400.0,-0.0001350170121435263,-0.07810840720056753,0.0071603928834977175,0.6930166720440795,21.995780027495165,24.685907209067643
USDX,USDX,0.969027,0.008,0.015,0.001,876536.0,146788183.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0059714343626693,0.969027,0.969027,,0.0059714343626693,,,,,,,,0.6775395121074111,13.683734195801014,18.804501180441942
USDX,USDX,0.972184,0.0069999999999999,0.006,0.003,633490.0,148673012.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0042609616330366,0.9706055,0.9706055,0.0022323361082059847,0.005116197997852951,0.0059714343626693,0.969027,876536.0,146788183.0,0.0032579071584177494,-0.2772801117124682,0.012840468227609304,0.6791415581157153,13.359001071854726,18.817259908745914
Ultra,UOS,1.15,0.01,0.024,-0.037,8976424.0,308351253.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0291110346160973,1.15,1.15,,0.0291110346160973,,,,,,,,0.7654678421395714,16.01011225410856,19.546750126200706
Ultra,UOS,1.17,0.005,0.024,-0.038,4195149.0,317369548.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0132184988334167,1.16,1.16,0.014142135623730963,0.021164766724757,0.0291110346160973,1.15,8976424.0,308351253.0,0.017391304347826105,-0.5326480790123105,0.029246824562117153,0.7747271675523681,15.24943965409758,19.57557742257577
Unibright,UBT,1.18,0.022,0.176,0.654,2875621.0,177414204.0,2022-03-16,coin_gecko_2022-03-16.csv,0.016208516202006,1.18,1.18,,0.016208516202006,,,,,,,,0.7793248768009976,14.87177955663986,18.993997697914782
Unibright,UBT,1.34,-0.0,0.135,0.74,1513662.0,201738743.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0075030803577476,1.26,1.26,0.1131370849898477,0.011855798279876801,0.016208516202006,1.18,2875621.0,177414204.0,0.1355932203389832,-0.4736225670907258,0.13710592755019774,0.8501509293696101,14.230043099035118,19.12248407173635
Uniswap,UNI,9.05,0.032,0.04,0.025,188489995.0,4103226435.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0459370200465185,9.05,9.05,,0.0459370200465185,,,,,,,,2.307572634505085,19.054555491825955,22.135039436794948
Uniswap,UNI,9.22,0.002,0.02,0.003,158548328.0,4212948930.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0376335746372316,9.135000000000002,9.135000000000002,0.1202081528017124,0.04178529734187505,0.0459370200465185,9.05,188489995.0,4103226435.0,0.01878453038674032,-0.15885016602605354,0.026740541068872307,2.3243465847755584,18.88157001963103,22.161428698103858
Utrust,UTK,0.233365,0.018,-0.011,-0.0069999999999999,6103029.0,107165105.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0569497785683128,0.233365,0.233365,,0.0569497785683128,,,,,,,,0.2097462063281302,15.624295927129822,18.489881249881794
Utrust,UTK,0.237003,-0.001,0.015,-0.051,8201156.0,109107417.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0751658890430886,0.235184,0.235184,0.0025724544699566518,0.0660578338057007,0.0569497785683128,0.233365,6103029.0,107165105.0,0.015589312878966437,0.3437845371536003,0.01812448184509314,0.21269151862972205,15.919785799842133,18.50784344115918
VVS Finance,VVS,2.2321211e-05,0.018,0.022,-0.087,3849460.0,235411080.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0163520765462696,2.2321211e-05,2.2321211e-05,,0.0163520765462696,,,,,,,,2.2320961885476766e-05,15.163443696463052,19.27684382474967
