coin,symbol,price,1h,24h,7d,24h_volume,mkt_cap,date,source_file,liquidity_ratio,price_ma_3,price_ma_5,vol_3d,lr_ema_3
Nano,XNO,2.43,0.025,0.1009999999999999,0.3929999999999999,272633201.0,325248112.0,2022-03-17,coin_gecko_2022-03-17.csv,0.8382314637386734,2.3150000000000004,2.3150000000000004,0.16263455967290577,0.6068493709582549
Near,NEAR,10.61,0.0409999999999999,0.032,0.091,402450393.0,6885969777.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0584449839359206,10.61,10.61,,0.0584449839359206
Near,NEAR,10.9,0.003,0.026,-0.063,392643350.0,7152121268.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0548988664044,10.754999999999999,10.754999999999999,0.20506096654410005,0.0566719251701603
Nerve Finance,NRV,0.01746492327,0.001,-0.0279999999999999,-0.087,37129.53,77747624.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0004775648192155,0.01746492327,0.01746492327,,0.0004775648192155
Nerve Finance,NRV,0.018468001417,-0.015,0.057,-0.04,26173.31,77747624.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0003366444999013,0.0179664623435,0.0179664623435,0.0007092833598037366,0.0004071046595584
Nervos Network,CKB,0.010554840501,0.0139999999999999,0.02,-0.015,6162463.0,316458006.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0194732409455932,0.010554840501,0.010554840501,,0.0194732409455932
Nervos Network,CKB,0.010823610593,0.002,0.026,-0.025,5885924.0,326436851.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0180308196883078,0.010689225547000001,0.010689225547000001,0.00019004915463333245,0.0187520303169505
Netvrk,NTVRK,1.71,-0.0069999999999999,0.1159999999999999,-0.0289999999999999,2603788.0,70480323.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0369434742800483,1.71,1.71,,0.0369434742800483
Neutrino System Base Token,NSBT,36.47,0.0139999999999999,0.09,0.349,365249.0,92043237.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0039682328860294,36.47,36.47,,0.0039682328860294
Neutrino System Base Token,NSBT,35.75,-0.001,0.009,0.188,208377.0,90375202.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0023056877925429,36.11,36.11,0.5091168824543134,0.0031369603392861502
Neutrino USD,USDN,1.0,0.003,-0.001,0.0069999999999999,15319422.0,687954763.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0222680659018854,1.0,1.0,,0.0222680659018854
Neutrino USD,USDN,1.0,-0.001,-0.003,0.008,6067663.0,685994297.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0088450633285658,1.0,1.0,0.0,0.0155565646152256
Nexus Mutual,NXM,92.51,0.026,0.035,0.065,1909.73,633750394.0,2022-03-16,coin_gecko_2022-03-16.csv,3.0133787972051343e-06,92.51,92.51,,3.0133787972051343e-06
Nexus Mutual,NXM,95.18,0.006,0.03,0.035,21594.97,655250086.0,2022-03-17,coin_gecko_2022-03-17.csv,3.295683657491348e-05,93.845,93.845,1.887975105768088,1.7985107686059307e-05
NuCypher,NU,0.419373,0.004,0.01,-0.098,4321357.0,342894249.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0126025939851793,0.419373,0.419373,,0.0126025939851793
NuCypher,NU,0.423049,0.004,0.008,-0.107,4447816.0,358798163.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0123964291311045,0.421211,0.421211,0.0025993245276417576,0.012499511558141899
Numeraire,NMR,28.13,0.013,0.027,0.0,5247599.0,165855215.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0316396382230127,28.13,28.13,,0.0316396382230127
Numeraire,NMR,27.87,0.0,-0.009,-0.036,3832085.0,164787989.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0232546378122255,28.0,28.0,0.18384776310850096,0.027447138017619103
OEC Token,OKT,32.27,0.023,0.01,-0.062,5163788.0,488521386.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0105702393958245,32.27,32.27,,0.0105702393958245
OEC Token,OKT,32.97,0.001,0.024,-0.083,3504725.0,502905278.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0069689564880645,32.620000000000005,32.620000000000005,0.49497474683057774,0.0087695979419445
OKB,OKB,19.05,0.013,0.039,0.072,180398248.0,4944831000.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0364821867521862,19.05,19.05,,0.0364821867521862
OKB,OKB,19.98,0.001,0.049,0.075,170494374.0,5198998452.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0327936958577882,19.515,19.515,0.657609306503489,0.0346379413049872
OMG Network,OMG,4.11,0.019,0.016,0.081,106689838.0,574825195.0,2022-03-16,coin_gecko_2022-03-16.csv,0.1856039695685225,4.11,4.11,,0.1856039695685225
OMG Network,OMG,4.13,0.003,0.005,0.037,75465179.0,579014475.0,2022-03-17,coin_gecko_2022-03-17.csv,0.1303338383725208,4.12,4.12,0.014142135623730649,0.15796890397052166
Oasis Network,ROSE,0.227889,0.036,0.07,0.027,65843862.0,794382929.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0828868038275782,0.227889,0.227889,,0.0828868038275782
Oasis Network,ROSE,0.228057,0.002,0.002,-0.047,46311590.0,795948991.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0581841179820026,0.227973,0.227973,0.00011879393923934103,0.0705354609047904
Ocean Protocol,OCEAN,0.469383,0.0279999999999999,0.051,0.074,22022827.0,202627972.0,2022-03-16,coin_gecko_2022-03-16.csv,0.1086860159662457,0.469383,0.469383,,0.1086860159662457
Ocean Protocol,OCEAN,0.465948,0.001,-0.0069999999999999,0.0069999999999999,13125747.0,202260490.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0648952595734342,0.46766549999999996,0.46766549999999996,0.0024289117933757863,0.08679063776983995
Olympus,OHM,28.12,0.0139999999999999,-0.019,-0.086,3529301.0,390854092.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0090297148532859,28.12,28.12,,0.0090297148532859
Olympus,OHM,27.85,0.002,-0.005,-0.147,8810942.0,391190971.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0225233777187561,27.985,27.985,0.19091883092036627,0.015776546286021
Ontology,ONT,0.499727,0.021,0.0289999999999999,-0.011,30824913.0,433758425.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0710647015098323,0.499727,0.499727,,0.0710647015098323
Ontology,ONT,0.509902,0.004,0.021,-0.027,26504330.0,446660094.0,2022-03-17,coin_gecko_2022-03-17.csv,0.059338925406665,0.5048144999999999,0.5048144999999999,0.007194811498573133,0.06520181345824864
OpenDAO,SOS,1.708294e-06,0.03,0.053,-0.09,14382323.0,67555662.0,2022-03-16,coin_gecko_2022-03-16.csv,0.2128958931673262,1.708294e-06,1.708294e-06,,0.2128958931673262
Orbs,ORBS,0.072194784903,0.006,0.02,0.023,28204447.0,208178410.0,2022-03-16,coin_gecko_2022-03-16.csv,0.1354820944208383,0.072194784903,0.072194784903,,0.1354820944208383
Orbs,ORBS,0.072277990941,-0.001,0.001,-0.008,5313234.0,209383845.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0253755680148103,0.072236387922,0.072236387922,5.883555370546158e-05,0.0804288312178243
Orchid Protocol,OXT,0.237795,0.021,0.0,0.066,12106980.0,139760673.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0866265147420977,0.237795,0.237795,,0.0866265147420977
Orchid Protocol,OXT,0.245431,0.0,0.035,0.06,16831078.0,145268599.0,2022-03-17,coin_gecko_2022-03-17.csv,0.1158617768455246,0.24161300000000002,0.24161300000000002,0.00539946738114047,0.10124414579381115
Origin Dollar,OUSD,0.993428,0.001,-0.002,0.001,886336.0,150338408.0,2022-03-16,coin_gecko_2022-03-16.csv,0.005895605865402,0.993428,0.993428,,0.005895605865402
Origin Dollar,OUSD,0.996761,-0.001,0.003,-0.005,384674.0,150877504.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0025495782326833,0.9950945,0.9950945,0.0023567869016947844,0.00422259204904265
Origin Protocol,OGN,0.434115,0.0069999999999999,-0.068,0.612,182478529.0,205164994.0,2022-03-16,coin_gecko_2022-03-16.csv,0.8894233145835785,0.434115,0.434115,,0.8894233145835785
Origin Protocol,OGN,0.41561,-0.013,-0.043,0.488,103519781.0,197701631.0,2022-03-17,coin_gecko_2022-03-17.csv,0.5236162214564634,0.4248625,0.4248625,0.013085010985857057,0.7065197680200209
OriginTrail,TRAC,0.400529,0.016,0.009,-0.042,2381151.0,146343514.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0162709705057376,0.400529,0.400529,,0.0162709705057376
OriginTrail,TRAC,0.403433,-0.01,0.006,-0.093,1641938.0,147741339.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0111135990178077,0.40198100000000003,0.40198100000000003,0.0020534380925656876,0.013692284761772651
Orion Protocol,ORN,3.13,0.066,0.069,0.022,10611478.0,108618470.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0976949684524188,3.13,3.13,,0.0976949684524188
Orion Protocol,ORN,3.06,0.003,-0.012,-0.074,9655123.0,104853664.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0920818847112486,3.0949999999999998,3.0949999999999998,0.04949747468305806,0.0948884265818337
Osmosis,OSMO,9.39,0.0139999999999999,0.018,-0.001,94042665.0,3040277019.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0309322684782626,9.39,9.39,,0.0309322684782626
Osmosis,OSMO,9.33,0.002,-0.0069999999999999,-0.077,61428078.0,3010426563.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0204051076199595,9.36,9.36,0.042426406871192576,0.02566868804911105
Oxygen,OXY,0.325739,0.015,0.001,0.084,464624.0,65770433.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0070643293468966,0.325739,0.325739,,0.0070643293468966
Oxygen,OXY,0.355128,0.012,0.094,0.09,628756.0,71658098.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0087743886252744,0.3404335,0.3404335,0.020781161192291443,0.0079193589860855
PAX Gold,PAXG,1935.78,0.0069999999999999,0.005,-0.057,30748651.0,611668819.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0502700972239685,1935.78,1935.78,,0.0502700972239685
PAX Gold,PAXG,1946.03,-0.002,0.005,-0.024,22038867.0,617755161.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0356757310846651,1940.905,1940.905,7.247844507162112,0.042972914154316796
PEAKDEFI,PEAK,0.056409521696,0.004,0.0069999999999999,-0.175,51980.14,76293156.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0006813211397363,0.056409521696,0.056409521696,,0.0006813211397363
PEAKDEFI,PEAK,0.05519710958,0.04,-0.018,-0.175,72443.45,74047013.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0009783439880282,0.055803315638,0.055803315638,0.0008573048288163292,0.0008298325638822501
PLEX,PLEX,0.815228,0.013,0.0279999999999999,-0.008,15377424.0,198958494.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0772896079520988,0.815228,0.815228,,0.0772896079520988
PLEX,PLEX,0.857492,0.024,0.05,0.142,14908002.0,210041737.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0709763793278856,0.83636,0.83636,0.0298851610000683,0.0741329936399922
PancakeSwap,CAKE,5.57,0.026,0.01,-0.068,104112686.0,1530696417.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0680165477907432,5.57,5.57,,0.0680165477907432
PancakeSwap,CAKE,6.51,0.002,0.172,0.043,449533416.0,1806774957.0,2022-03-17,coin_gecko_2022-03-17.csv,0.2488043207917896,6.04,6.04,0.6646803743153543,0.1584104342912664
Pax Dollar,USDP,0.999025,-0.002,0.001,-0.001,57639449.0,994783973.0,2022-03-16,coin_gecko_2022-03-16.csv,0.057941674337771,0.999025,0.999025,,0.057941674337771
Pax Dollar,USDP,0.99955,-0.001,-0.0,-0.001,71689116.0,995452485.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0720166126261666,0.9992875000000001,0.9992875000000001,0.00037123106012289654,0.0649791434819688
Perpetual Protocol,PERP,3.85,0.019,0.012,-0.009,8343005.0,251018197.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0332366541538022,3.85,3.85,,0.0332366541538022
Perpetual Protocol,PERP,3.95,0.004,0.023,-0.017,9229627.0,257335955.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0358660607686943,3.9000000000000004,3.9000000000000004,0.07071067811865465,0.03455135746124825
Persistence,XPRT,3.3,0.012,0.045,0.038,2580206.0,273550379.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0094322881563253,3.3,3.3,,0.0094322881563253
Persistence,XPRT,3.61,-0.001,0.091,0.07,5704698.0,298811585.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0190912879097375,3.455,3.455,0.21920310216782962,0.0142617880330314
Phantasma,SOUL,1.08,0.0279999999999999,0.13,-0.024,2762350.0,112079479.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0246463493999646,1.08,1.08,,0.0246463493999646
Phantasma,SOUL,1.07,0.005,-0.009,-0.105,2935493.0,111502505.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0263267000144974,1.0750000000000002,1.0750000000000002,0.00707106781186556,0.025486524707231
Pirate Chain,ARRR,1.44,0.023,0.0279999999999999,0.312,1431339.0,269625697.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0053086149277529,1.44,1.44,,0.0053086149277529
Pirate Chain,ARRR,1.44,-0.003,0.003,0.221,1185789.0,275717440.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0043007399169236,1.44,1.44,0.0,0.00480467742233825
PlatON Network,LAT,0.045411075152,0.011,0.01,-0.0579999999999999,4190176.0,108434635.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0386424134687224,0.045411075152,0.045411075152,,0.0386424134687224
PlatON Network,LAT,0.046419884436,0.005,0.022,-0.047,2598864.0,111691885.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0232681541725256,0.045915479794,0.045915479794,0.0007133358856403481,0.030955283820624
PlatonCoin,PLTC,0.640304,-0.001,0.019,0.126,280435.0,69590558.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0040297851901115,0.640304,0.640304,,0.0040297851901115
PlatonCoin,PLTC,0.682181,-0.001,0.068,0.1989999999999999,195574.0,74286948.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0026326832002843,0.6612425,0.6612425,0.029611510675749127,0.0033312341951978997
Platypus Finance,PTP,4.82,0.045,-0.049,-0.153,2928863.0,91532885.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0319979316723164,4.82,4.82,,0.0319979316723164
Platypus Finance,PTP,4.14,0.005,-0.135,-0.354,5248814.0,79450747.0,2022-03-17,coin_gecko_2022-03-17.csv,0.066063746386173,4.48,4.48,0.48083261120685306,0.0490308390292447
PlayDapp,PLA,0.797778,0.021,0.04,-0.013,17641285.0,288940736.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0610550289454512,0.797778,0.797778,,0.0610550289454512
PlayDapp,PLA,0.812543,0.002,0.016,-0.0279999999999999,21899896.0,295009942.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0742344337669813,0.8051605,0.8051605,0.010440431624219433,0.06764473135621625
Pocket Network,POKT,0.699085,0.019,-0.003,-0.055,974551.0,580439408.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0016789883432587,0.699085,0.699085,,0.0016789883432587
Pocket Network,POKT,0.697976,-0.003,-0.0,-0.079,1086957.0,587728129.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0018494214354678,0.6985304999999999,0.6985304999999999,0.0007841814203357822,0.00176420488936325
Polkadot,DOT,18.55,0.031,0.035,0.095,762198942.0,20175265447.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0377788804812645,18.55,18.55,,0.0377788804812645
Polkadot,DOT,18.88,0.001,0.02,0.0559999999999999,665211395.0,20667608398.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0321861814966637,18.715,18.715,0.23334523779155947,0.0349825309889641
Polkastarter,POLS,1.54,0.03,-0.012,0.31,200132514.0,135061007.0,2022-03-16,coin_gecko_2022-03-16.csv,1.4817934387235836,1.54,1.54,,1.4817934387235836
Polkastarter,POLS,1.47,0.018,-0.042,0.198,34461134.0,129790575.0,2022-03-17,coin_gecko_2022-03-17.csv,0.2655133779937411,1.505,1.505,0.04949747468305829,0.8736534083586623
Polygon,MATIC,1.44,0.0289999999999999,0.034,-0.0,665458992.0,9860943646.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0674843114299651,1.44,1.44,,0.0674843114299651
Polygon,MATIC,1.46,0.009,0.012,-0.031,584477121.0,10031137796.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0582662837343402,1.45,1.45,0.014142135623730963,0.06287529758215266
Polymath,POLY,0.384838,0.017,0.0139999999999999,-0.036,12205658.0,344258737.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0354548968208176,0.384838,0.384838,,0.0354548968208176
Polymath,POLY,0.396075,0.002,0.0289999999999999,-0.047,16295087.0,356459406.0,2022-03-17,coin_gecko_2022-03-17.csv,0.045713724271874,0.3904565,0.3904565,0.007945758900193252,0.0405843105463458
Poollotto.finance,PLT,17.61,0.004,0.004,0.015,737205.0,152110576.0,2022-03-16,coin_gecko_2022-03-16.csv,0.004846507188297,17.61,17.61,,0.004846507188297
Poollotto.finance,PLT,17.97,0.015,0.021,0.036,701074.0,156426727.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0044818044425362,17.79,17.79,0.2545584412271567,0.0046641558154166
Power Cash,PRCH,0.000548739722,-0.01,-0.023,-0.0069999999999999,107256.0,164420955.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0006523256114161,0.000548739722,0.000548739722,,0.0006523256114161
Power Cash,PRCH,0.000580255891,0.004,0.057,-0.034,121835.0,165663549.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0007354363753247,0.0005644978065,0.0005644978065,2.2285296816921303e-05,0.0006938809933704001
Power Ledger,POWR,0.503878,0.01,0.005,-0.023,32211271.0,216689443.0,2022-03-16,coin_gecko_2022-03-16.csv,0.1486517781117744,0.503878,0.503878,,0.1486517781117744
Power Ledger,POWR,0.511559,0.002,0.013,-0.04,31170583.0,219951909.0,2022-03-17,coin_gecko_2022-03-17.csv,0.1417154465342694,0.5077185,0.5077185,0.0054312871862938665,0.1451836123230219
Presearch,PRE,0.179852,0.022,-0.042,0.0,598873.0,70111160.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0085417642497998,0.179852,0.179852,,0.0085417642497998
Presearch,PRE,0.186584,0.001,0.037,-0.025,706220.0,74002744.0,2022-03-17,coin_gecko_2022-03-17.csv,0.009543159642837,0.183218,0.183218,0.00476024285094784,0.0090424619463184
Prometeus,PROM,7.96,0.017,0.008,0.015,1069360.0,130200675.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0082131678656811,7.96,7.96,,0.0082131678656811
Prometeus,PROM,8.05,-0.001,0.011,-0.031,889637.0,132399958.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0067193148203264,8.005,8.005,0.0636396103067895,0.007466241343003751
Propy,PRO,1.31,0.021,-0.039,-0.1889999999999999,1379488.0,76264908.0,2022-03-16,coin_gecko_2022-03-16.csv,0.018088109409376,1.31,1.31,,0.018088109409376
Propy,PRO,1.43,-0.005,0.087,-0.131,1092863.0,82507865.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0132455614988946,1.37,1.37,0.08485281374238554,0.0156668354541353
Proton,XPR,0.010978430413,0.022,-0.02,-0.067,4912504.0,107238670.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0458090724176269,0.010978430413,0.010978430413,,0.0458090724176269
Proton,XPR,0.011066116011,-0.002,0.008,-0.102,8687937.0,109182891.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0795723296976996,0.011022273212,0.011022273212,6.20030809581981e-05,0.06269070105766325
Pundi X,PUNDIX,0.740085,0.0139999999999999,0.022,-0.006,4296268.0,190637766.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0225362901073861,0.740085,0.740085,,0.0225362901073861
Pundi X,PUNDIX,0.745885,0.0,0.008,-0.049,4093358.0,192900544.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0212200438377198,0.742985,0.742985,0.004101219330881995,0.021878166972552952
Pundi X [OLD],NPXS,0.000600991914,0.0,-0.015,-0.128,0.0,142146180.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0,0.000600991914,0.000600991914,,0.0
Pundi X [OLD],NPXS,0.000739037314,0.005,0.23,-0.0559999999999999,3233.81,175021533.0,2022-03-17,coin_gecko_2022-03-17.csv,1.847664081424769e-05,0.000670014614,0.000670014614,9.761283845160952e-05,9.238320407123846e-06
Pylon Protocol,MINE,0.053553941991,0.011,0.046,0.093,1026416.0,102790559.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0099855084940242,0.053553941991,0.053553941991,,0.0099855084940242
Pylon Protocol,MINE,0.054820562279,-0.002,0.025,0.118,255036.0,106639197.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0023915783987008,0.054187252135,0.054187252135,0.0008956357948332566,0.0061885434463625
Qredo,QRDO,2.55,0.035,0.134,0.089,23819831.0,126060547.0,2022-03-16,coin_gecko_2022-03-16.csv,0.1889554786716894,2.55,2.55,,0.1889554786716894
Qredo,QRDO,2.61,-0.0,0.0279999999999999,0.024,16725771.0,131117652.0,2022-03-17,coin_gecko_2022-03-17.csv,0.1275630759464789,2.58,2.58,0.042426406871192736,0.15825927730908415
Qtum,QTUM,5.95,0.0289999999999999,0.023,0.036,79032386.0,612948390.0,2022-03-16,coin_gecko_2022-03-16.csv,0.1289380758468098,5.95,5.95,,0.1289380758468098
Qtum,QTUM,5.97,0.003,0.003,-0.013,61604038.0,621303049.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0991529626309624,5.96,5.96,0.014142135623730649,0.1140455192388861
Quant,QNT,112.58,0.018,0.003,0.013,23727064.0,1505335556.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0157619767270015,112.58,112.58,,0.0157619767270015
Quant,QNT,114.66,0.005,0.018,-0.035,21373345.0,1538860559.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0138890719337748,113.62,113.62,1.4707821048680125,0.01482552433038815
QuarkChain,QKC,0.015632618015,0.009,0.006,-0.019,2276212.0,103653419.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0219598352081372,0.015632618015,0.015632618015,,0.0219598352081372
QuarkChain,QKC,0.016027563853,0.008,0.0279999999999999,-0.031,2308543.0,106547838.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0216667277659824,0.015830090934,0.015830090934,0.0002792688802512024,0.0218132814870598
REN,REN,0.338855,0.032,0.012,-0.012,41048178.0,337192089.0,2022-03-16,coin_gecko_2022-03-16.csv,0.1217352937363841,0.338855,0.338855,,0.1217352937363841
REN,REN,0.34295,0.002,0.011,-0.153,45489119.0,343396923.0,2022-03-17,coin_gecko_2022-03-17.csv,0.132468044857816,0.3409025,0.3409025,0.0028956022689588835,0.12710166929710004
RIZON,ATOLO,0.035663494252,0.046,0.023,-0.016,331202.0,72989274.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0045376804268528,0.035663494252,0.035663494252,,0.0045376804268528
RIZON,ATOLO,0.034953545858,0.001,-0.018,-0.05,334964.0,75194885.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0044546115071523,0.035308520055,0.035308520055,0.0005020093236898997,0.00449614596700255
RMRK,RMRK,13.65,0.03,0.044,0.006,4743523.0,128405686.0,2022-03-16,coin_gecko_2022-03-16.csv,0.036941689638261,13.65,13.65,,0.036941689638261
RMRK,RMRK,13.61,-0.006,-0.003,-0.07,3122953.0,129381545.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0241375460464628,13.629999999999999,13.629999999999999,0.028284271247461926,0.0305396178423619
RSK Infrastructure Framework,RIF,0.150149,0.017,0.032,0.0069999999999999,1193005.0,123524355.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0096580548831847,0.150149,0.150149,,0.0096580548831847
RSK Infrastructure Framework,RIF,0.151385,-0.002,0.01,-0.07,206651.0,125639850.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0016447886558285,0.15076699999999998,0.15076699999999998,0.0008739839815465735,0.0056514217695066
Radicle,RAD,4.43,0.018,0.016,0.021,5082786.0,182383890.0,2022-03-16,coin_gecko_2022-03-16.csv,0.027868612737671,4.43,4.43,,0.027868612737671
Radicle,RAD,4.33,-0.0,-0.022,-0.065,7819981.0,178613189.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0437816548922375,4.38,4.38,0.0707106781186545,0.03582513381495425
Radio Caca,RACA,0.001341144021,0.0279999999999999,0.0409999999999999,0.099,15540182.0,273386276.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0568433142561991,0.001341144021,0.001341144021,,0.0568433142561991
Radio Caca,RACA,0.001337390452,-0.0,0.004,0.084,17146649.0,277127753.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0618727240934256,0.0013392672365,0.0013392672365,2.6541740935515356e-06,0.05935801917481235
Radix,XRD,0.121859,0.015,0.064,-0.001,215995.0,1198319388.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0001802482728419,0.121859,0.121859,,0.0001802482728419
Radix,XRD,0.128757,0.02,0.053,0.074,221810.0,1262403652.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0001757044980411,0.125308,0.125308,0.0048776225766248155,0.0001779763854415
Rai Reflex Index,RAI,3.03,0.001,-0.001,0.003,1012855.0,76393616.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0132583722702692,3.03,3.03,,0.0132583722702692
Rai Reflex Index,RAI,3.04,0.003,0.003,0.002,1057135.0,77616933.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0136199017294331,3.035,3.035,0.007071067811865481,0.01343913699985115
Railgun,RAIL,1.78,0.013,0.0559999999999999,-0.0409999999999999,448935.0,102343090.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0043865687463608,1.78,1.78,,0.0043865687463608
Railgun,RAIL,1.81,-0.001,0.021,-0.175,471794.0,104202720.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0045276553241604,1.795,1.795,0.021213203435596524,0.0044571120352606
Rally,RLY,0.180078,0.026,0.001,-0.0579999999999999,3356848.0,464413872.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0072281389561937,0.180078,0.180078,,0.0072281389561937
Rally,RLY,0.196257,0.015,0.09,-0.001,7033356.0,510399595.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0137800971413388,0.1881675,0.1881675,0.011440280612817152,0.01050411804876625
Rari Governance Token,RGT,14.92,0.021,-0.025,0.02,590959.0,167699043.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0035239258938406,14.92,14.92,,0.0035239258938406
Rari Governance Token,RGT,15.15,-0.0,0.016,-0.064,109283.0,170001175.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0006428367333343,15.035,15.035,0.16263455967290624,0.00208338131358745
Ravencoin,RVN,0.051804162049,0.027,0.042,0.006,19390191.0,538520749.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0360063953636074,0.051804162049,0.051804162049,,0.0360063953636074
Ravencoin,RVN,0.051574181471,0.003,-0.003,-0.067,14056137.0,539976450.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0260310185749767,0.05168917176,0.05168917176,0.00016262082624500152,0.03101870696929205
Raydium,RAY,2.51,0.013,0.0559999999999999,0.035,33025947.0,227133027.0,2022-03-16,coin_gecko_2022-03-16.csv,0.1454035436246794,2.51,2.51,,0.1454035436246794
